Midland,2022-08-30 15:05,South
Ellesmere,2022-08-30 15:06,South
Lawrence East,2022-08-30 15:09,South
Kennedy,2022-08-30 15:11,South
Kennedy,2022-08-30 15:00,North
Lawrence East,2022-08-30 15:02,North
Ellesmere,2022-08-30 15:05,North
Midland,2022-08-30 15:06,North
Scarborough Centre,2022-08-30 15:08,North
McCowan,2022-08-30 15:11,North
Sheppard-Yonge,2022-08-30 06:00,East
Bayview,2022-08-30 06:03,East
Bessarion,2022-08-30 06:06,East
Leslie,2022-08-30 06:09,East
Don Mills,2022-08-30 06:10,East
Don Mills,2022-08-30 06:00,West
Leslie,2022-08-30 06:01,West
Bessarion,2022-08-30 06:04,West
Bayview,2022-08-30 06:07,West
Sheppard-Yonge,2022-08-30 06:10,West
Sheppard-Yonge,2022-08-30 07:00,East
Bayview,2022-08-30 07:03,East
Bessarion,2022-08-30 07:06,East
Leslie,2022-08-30 07:09,East
Don Mills,2022-08-30 07:10,East
Don Mills,2022-08-30 07:00,West
Leslie,2022-08-30 07:01,West
Bessarion,2022-08-30 07:04,West
Bayview,2022-08-30 07:07,West
Sheppard-Yonge,2022-08-30 07:10,West
Sheppard-Yonge,2022-08-30 08:00,East
Bayview,2022-08-30 08:03,East
Bessarion,2022-08-30 08:06,East
Leslie,2022-08-30 08:09,East
Don Mills,2022-08-30 08:10,East
Don Mills,2022-08-30 08:00,West
Leslie,2022-08-30 08:01,West
Bessarion,2022-08-30 08:04,West
Bayview,2022-08-30 08:07,West
Sheppard-Yonge,2022-08-30 08:10,West
Sheppard-Yonge,2022-08-30 09:00,East
Bayview,2022-08-30 09:03,East
Bessarion,2022-08-30 09:06,East
Leslie,2022-08-30 09:09,East
Don Mills,2022-08-30 09:10,East
Don Mills,2022-08-30 09:00,West
Leslie,2022-08-30 09:01,West
Bessarion,2022-08-30 09:04,West
Bayview,2022-08-30 09:07,West
Sheppard-Yonge,2022-08-30 09:10,West
Sheppard-Yonge,2022-08-30 10:00,East
Bayview,2022-08-30 10:03,East
Bessarion,2022-08-30 10:06,East
Leslie,2022-08-30 10:09,East
Don Mills,2022-08-30 10:10,East
Don Mills,2022-08-30 10:00,West
Leslie,2022-08-30 10:01,West
Bessarion,2022-08-30 10:04,West
Bayview,2022-08-30 10:07,West
Sheppard-Yonge,2022-08-30 10:10,West
Sheppard-Yonge,2022-08-30 11:00,East
Bayview,2022-08-30 11:03,East
Bessarion,2022-08-30 11:06,East
Leslie,2022-08-30 11:09,East
Don Mills,2022-08-30 11:10,East
Don Mills,2022-08-30 11:00,West
Leslie,2022-08-30 11:01,West
Bessarion,2022-08-30 11:04,West
Bayview,2022-08-30 11:07,West
Sheppard-Yonge,2022-08-30 11:10,West
Sheppard-Yonge,2022-08-30 12:00,East
Bayview,2022-08-30 12:03,East
Bessarion,2022-08-30 12:06,East
Leslie,2022-08-30 12:09,East
Don Mills,2022-08-30 12:10,East
Don Mills,2022-08-30 12:00,West
Leslie,2022-08-30 12:01,West
Bessarion,2022-08-30 12:04,West
Bayview,2022-08-30 12:07,West
Sheppard-Yonge,2022-08-30 12:10,West
Sheppard-Yonge,2022-08-30 13:00,East
Bayview,2022-08-30 13:03,East
Bessarion,2022-08-30 13:06,East
Leslie,2022-08-30 13:09,East
Don Mills,2022-08-30 13:10,East
Don Mills,2022-08-30 13:00,West
Leslie,2022-08-30 13:01,West
Bessarion,2022-08-30 13:04,West
Bayview,2022-08-30 13:07,West
Sheppard-Yonge,2022-08-30 13:10,West
Sheppard-Yonge,2022-08-30 14:00,East
Bayview,2022-08-30 14:03,East
Bessarion,2022-08-30 14:06,East
Leslie,2022-08-30 14:09,East
Don Mills,2022-08-30 14:10,East
Don Mills,2022-08-30 14:00,West
Leslie,2022-08-30 14:01,West
Bessarion,2022-08-30 14:04,West
Bayview,2022-08-30 14:07,West
Sheppard-Yonge,2022-08-30 14:10,West
Sheppard-Yonge,2022-08-30 15:00,East
Bayview,2022-08-30 15:03,East
Bessarion,2022-08-30 15:06,East
Leslie,2022-08-30 15:09,East
Don Mills,2022-08-30 15:10,East
Don Mills,2022-08-30 15:00,West
Leslie,2022-08-30 15:01,West
Bessarion,2022-08-30 15:04,West
Bayview,2022-08-30 15:07,West
Sheppard-Yonge,2022-08-30 15:10,West
